issue_number,fix_commit_sha,changed_file,parent_commit_sha,note
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,adapters/saml/core/src/main/java/org/keycloak/adapters/saml/profile/AbstractSamlAuthenticationHandler.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,common/src/main/java/org/keycloak/common/util/Base64.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,common/src/main/java/org/keycloak/common/util/Base64Url.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,common/src/test/java/org/keycloak/common/util/Base64DecodeTest.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core-api/src/main/java/org/keycloak/dom/xmlsec/w3/xmldsig/DSAKeyValueType.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core-api/src/main/java/org/keycloak/dom/xmlsec/w3/xmldsig/RSAKeyValueType.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core-api/src/main/java/org/keycloak/saml/common/util/Base64.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core/src/main/java/org/keycloak/saml/SAMLRequestParser.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core/src/main/java/org/keycloak/saml/processing/core/saml/v2/util/SignatureUtil.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core/src/main/java/org/keycloak/saml/processing/core/util/XMLSignatureUtil.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core/src/main/java/org/keycloak/saml/processing/web/util/PostBindingUtil.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9382,d9d77fe1f7275f7e2f50d43939c356f0ffa3dff2,saml-core/src/main/java/org/keycloak/saml/processing/web/util/RedirectBindingUtil.java,1cebd79f1c454235622ba0cb3c8195a38a9a1856,SZZ-lite file-level parent mapping only
9397,cbfd989ca9add7d2a6e3c3afe0b3ce9a7946310a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/ConfigArgsConfigSource.java,d75d28468e34563cd4affa84bcdca0e9889377d3,SZZ-lite file-level parent mapping only
9397,cbfd989ca9add7d2a6e3c3afe0b3ce9a7946310a,quarkus/runtime/src/test/java/org/keycloak/quarkus/runtime/configuration/test/ConfigurationTest.java,d75d28468e34563cd4affa84bcdca0e9889377d3,SZZ-lite file-level parent mapping only
9398,b2e55762f1cb98c12c8b98414b68a925ae208432,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/mappers/DatabasePropertyMappers.java,cbfd989ca9add7d2a6e3c3afe0b3ce9a7946310a,SZZ-lite file-level parent mapping only
9398,b2e55762f1cb98c12c8b98414b68a925ae208432,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/storage/database/jpa/QuarkusJpaConnectionProviderFactory.java,cbfd989ca9add7d2a6e3c3afe0b3ce9a7946310a,SZZ-lite file-level parent mapping only
9398,b2e55762f1cb98c12c8b98414b68a925ae208432,quarkus/runtime/src/test/java/org/keycloak/quarkus/runtime/configuration/test/ConfigurationTest.java,cbfd989ca9add7d2a6e3c3afe0b3ce9a7946310a,SZZ-lite file-level parent mapping only
9501,4436fb3a18dd1779e9b7e196aa7395fea1687184,distribution/server-x-dist/src/main/README.md,a93ab357e5c6e5546853169082e5eda4e2609bd6,SZZ-lite file-level parent mapping only
9501,4436fb3a18dd1779e9b7e196aa7395fea1687184,distribution/server-x-dist/src/main/content/providers/README.md,a93ab357e5c6e5546853169082e5eda4e2609bd6,SZZ-lite file-level parent mapping only
9501,4436fb3a18dd1779e9b7e196aa7395fea1687184,distribution/server-x-dist/src/main/content/themes/README.md,a93ab357e5c6e5546853169082e5eda4e2609bd6,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,distribution/server-x-dist/assembly.xml,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,distribution/server-x-dist/src/main/content/conf/keycloak.properties,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/Environment.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/cli/command/ShowConfig.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/ConfigArgsConfigSource.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/KcEnvConfigSource.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/KeycloakPropertiesConfigSource.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/MicroProfileConfigProvider.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/PersistedConfigSource.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/configuration/SysPropConfigSource.java,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9473,fe506bceaa2530703bb47a09065738c4aa228e4a,quarkus/runtime/src/main/resources/META-INF/keycloak.properties,4436fb3a18dd1779e9b7e196aa7395fea1687184,SZZ-lite file-level parent mapping only
9421,8649ca3d50960728bee1f777a108717663cc8946,testsuite/integration-arquillian/tests/base/src/main/java/org/keycloak/testsuite/console/page/AdminConsoleRealm.java,fe506bceaa2530703bb47a09065738c4aa228e4a,SZZ-lite file-level parent mapping only
9421,8649ca3d50960728bee1f777a108717663cc8946,testsuite/integration-arquillian/tests/other/console/src/main/java/org/keycloak/testsuite/console/page/realm/GeneralSettings.java,fe506bceaa2530703bb47a09065738c4aa228e4a,SZZ-lite file-level parent mapping only
9421,8649ca3d50960728bee1f777a108717663cc8946,testsuite/integration-arquillian/tests/other/console/src/test/java/org/keycloak/testsuite/console/other/ConsoleActiveMenuTest.java,fe506bceaa2530703bb47a09065738c4aa228e4a,SZZ-lite file-level parent mapping only
9421,8649ca3d50960728bee1f777a108717663cc8946,themes/src/main/resources/theme/base/admin/resources/js/controllers/realm.js,fe506bceaa2530703bb47a09065738c4aa228e4a,SZZ-lite file-level parent mapping only
9421,8649ca3d50960728bee1f777a108717663cc8946,themes/src/main/resources/theme/base/admin/resources/templates/kc-menu.html,fe506bceaa2530703bb47a09065738c4aa228e4a,SZZ-lite file-level parent mapping only
9488,1ff558bd9ed1927ddcbb63ce303295a6bf8fe4b0,themes/src/main/resources/theme/base/admin/resources/js/services.js,8c5e158db4244e1f12cba568ac8a8f3690a4234f,SZZ-lite file-level parent mapping only
9529,93419a1797d0e24fc149a26f3cbac2e919d4245a,model/jpa/src/main/java/org/keycloak/models/jpa/UserAdapter.java,1ff558bd9ed1927ddcbb63ce303295a6bf8fe4b0,SZZ-lite file-level parent mapping only
9587,22bcdcb63020e4d99bf03d802e8798793e3e400e,model/map/src/main/java/org/keycloak/models/map/role/MapRoleProvider.java,0a9387ff4f121600fbb6acb1f6f89c3fc9fce76d,SZZ-lite file-level parent mapping only
9587,22bcdcb63020e4d99bf03d802e8798793e3e400e,testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/admin/realm/RealmRolesTest.java,0a9387ff4f121600fbb6acb1f6f89c3fc9fce76d,SZZ-lite file-level parent mapping only
9617,0c9ab32cf4dc116c9134effd40d86f3351e6da32,services/src/main/java/org/keycloak/protocol/oidc/grants/device/endpoints/DeviceEndpoint.java,22bcdcb63020e4d99bf03d802e8798793e3e400e,SZZ-lite file-level parent mapping only
9617,0c9ab32cf4dc116c9134effd40d86f3351e6da32,testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/OAuth2DeviceAuthorizationGrantTest.java,22bcdcb63020e4d99bf03d802e8798793e3e400e,SZZ-lite file-level parent mapping only
9411,61fbb2fb2eaa14006b761392d2e1cdd924ee62ea,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/entity/JpaClientEntity.java,0c9ab32cf4dc116c9134effd40d86f3351e6da32,SZZ-lite file-level parent mapping only
9411,61fbb2fb2eaa14006b761392d2e1cdd924ee62ea,model/map-jpa/src/main/resources/META-INF/clients/jpa-clients-changelog-1.xml,0c9ab32cf4dc116c9134effd40d86f3351e6da32,SZZ-lite file-level parent mapping only
9560,a6acc89bf3dc59493772365f8aa6a0c3a9e36d6f,federation/ldap/src/main/java/org/keycloak/storage/ldap/idm/store/ldap/LDAPOperationManager.java,b8d3c12a086348a83cd881f31c9acf52b2ed476e,SZZ-lite file-level parent mapping only
9696,7511725af4d3b3808df523c5aab34c59758cb94c,testsuite/integration-arquillian/servers/cache-server/infinispan/infinispan/pom.xml,bdb7cf9b96aeedc08f0cf8e5b8cc05251996cb41,SZZ-lite file-level parent mapping only
9653,438fc2865f019cebaa1e1fea762a1f6c77038b7b,quarkus/deployment/src/main/java/org/keycloak/quarkus/deployment/KeycloakProcessor.java,510c48257224e0b158b7df801289b167e3881aa3,SZZ-lite file-level parent mapping only
9653,438fc2865f019cebaa1e1fea762a1f6c77038b7b,server-spi-private/src/main/java/org/keycloak/provider/KeycloakDeploymentInfo.java,510c48257224e0b158b7df801289b167e3881aa3,SZZ-lite file-level parent mapping only
9653,438fc2865f019cebaa1e1fea762a1f6c77038b7b,services/src/main/java/org/keycloak/theme/ClasspathThemeResourceProviderFactory.java,510c48257224e0b158b7df801289b167e3881aa3,SZZ-lite file-level parent mapping only
9610,e2ac7b38f4eeb395896fe2f0bd39f8e57bc1b1a6,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/entity/JpaClientEntity.java,b53c5d5eeedaf4a9616e23a7509d8d2a83f7d12f,SZZ-lite file-level parent mapping only
9610,e2ac7b38f4eeb395896fe2f0bd39f8e57bc1b1a6,model/map-jpa/src/main/resources/META-INF/clients/jpa-clients-changelog-1.xml,b53c5d5eeedaf4a9616e23a7509d8d2a83f7d12f,SZZ-lite file-level parent mapping only
9610,e2ac7b38f4eeb395896fe2f0bd39f8e57bc1b1a6,model/map/src/main/java/org/keycloak/models/map/client/MapClientProvider.java,b53c5d5eeedaf4a9616e23a7509d8d2a83f7d12f,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/build-processor/src/main/java/org/keycloak/models/map/annotations/GenerateHotRodEntityImplementation.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/build-processor/src/main/java/org/keycloak/models/map/processor/GenerateHotRodEntityImplementationsProcessor.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/map-hot-rod/src/main/java/org/keycloak/models/map/storage/hotRod/client/HotRodClientEntity.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/map-hot-rod/src/main/java/org/keycloak/models/map/storage/hotRod/client/HotRodProtocolMapperEntity.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/map-hot-rod/src/main/java/org/keycloak/models/map/storage/hotRod/common/AbstractHotRodEntity.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/map-hot-rod/src/main/java/org/keycloak/models/map/storage/hotRod/common/UpdatableHotRodEntityDelegateImpl.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9774,de161d02b92a99b16eb6274a9d55bae154ec7c3f,model/map-hot-rod/src/main/java/org/keycloak/models/map/storage/hotRod/group/HotRodGroupEntity.java,4136bf77003b2c6ff3952005f78c2032685cabf5,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,server-spi-private/src/main/java/org/keycloak/services/clientpolicy/condition/AbstractClientPolicyConditionProviderFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/AnyClientConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientAccessTypeConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientRolesConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientScopesConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientUpdaterContextConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientUpdaterSourceGroupsConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientUpdaterSourceHostsConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9447,ef134390c2f6258d8857abb7244b19b70966c9a9,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientUpdaterSourceRolesConditionFactory.java,9621d513b59b9425ebd8e7ad0a775e602c9060ac,SZZ-lite file-level parent mapping only
9804,0f082dde5b7db71e69bb4727360aea6d4c2ed3aa,docs/guides/src/main/server/db.adoc,ef134390c2f6258d8857abb7244b19b70966c9a9,SZZ-lite file-level parent mapping only
9804,0f082dde5b7db71e69bb4727360aea6d4c2ed3aa,docs/guides/src/main/server/enabletls.adoc,ef134390c2f6258d8857abb7244b19b70966c9a9,SZZ-lite file-level parent mapping only
9804,0f082dde5b7db71e69bb4727360aea6d4c2ed3aa,docs/guides/src/main/server/proxy.adoc,ef134390c2f6258d8857abb7244b19b70966c9a9,SZZ-lite file-level parent mapping only
9807,d140abb8fa41f3f5dbffe448e1762c38f533e48c,quarkus/deployment/src/main/java/org/keycloak/quarkus/deployment/KeycloakProcessor.java,7c162b42a65e5d3f7251347a59743155def7d031,SZZ-lite file-level parent mapping only
9807,d140abb8fa41f3f5dbffe448e1762c38f533e48c,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/cli/Picocli.java,7c162b42a65e5d3f7251347a59743155def7d031,SZZ-lite file-level parent mapping only
9807,d140abb8fa41f3f5dbffe448e1762c38f533e48c,quarkus/tests/integration/src/test/java/org/keycloak/it/cli/dist/StartAutoBuildDistTest.java,7c162b42a65e5d3f7251347a59743155def7d031,SZZ-lite file-level parent mapping only
9648,2b81e62b6b62f7ce6f6e3918bf0a237cc52d9b9a,model/infinispan/src/main/java/org/keycloak/cluster/infinispan/InfinispanClusterProviderFactory.java,d1d656162d6d53e41617066916f0a88e76d56dd2,SZZ-lite file-level parent mapping only
9648,2b81e62b6b62f7ce6f6e3918bf0a237cc52d9b9a,model/infinispan/src/main/java/org/keycloak/cluster/infinispan/InfinispanNotificationsManager.java,d1d656162d6d53e41617066916f0a88e76d56dd2,SZZ-lite file-level parent mapping only
9648,2b81e62b6b62f7ce6f6e3918bf0a237cc52d9b9a,model/infinispan/src/main/java/org/keycloak/connections/infinispan/DefaultInfinispanConnectionProviderFactory.java,d1d656162d6d53e41617066916f0a88e76d56dd2,SZZ-lite file-level parent mapping only
9424,f11b049e524ab3e46e0b50985069fa71e45d58ca,themes/src/main/resources-community/theme/base/login/messages/messages_de.properties,2b81e62b6b62f7ce6f6e3918bf0a237cc52d9b9a,SZZ-lite file-level parent mapping only
9867,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,testsuite/model/src/test/java/org/keycloak/testsuite/model/KeycloakModelTest.java,f11b049e524ab3e46e0b50985069fa71e45d58ca,SZZ-lite file-level parent mapping only
9867,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,testsuite/model/src/test/java/org/keycloak/testsuite/model/infinispan/CacheExpirationTest.java,f11b049e524ab3e46e0b50985069fa71e45d58ca,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/JpaDelegateProvider.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/JpaRootEntity.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/JpaClientMapKeycloakTransaction.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/delegate/JpaClientDelegateProvider.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/entity/JpaClientEntity.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/role/JpaRoleMapKeycloakTransaction.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/role/delegate/JpaRoleDelegateProvider.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/role/entity/JpaRoleEntity.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,server-spi-private/src/main/java/org/keycloak/models/delegate/ClientModelLazyDelegate.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,server-spi-private/src/main/java/org/keycloak/models/utils/ModelToRepresentation.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,server-spi/src/main/java/org/keycloak/models/ModelIllegalStateException.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,services/src/main/java/org/keycloak/exportimport/util/ExportUtils.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,services/src/main/java/org/keycloak/services/managers/ResourceAdminManager.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9645,df7ddbf9b31c5f65560a793c7d4c76526779c33c,services/src/main/java/org/keycloak/services/resources/admin/ClientsResource.java,64cbbde7cf255c853ba098f2cf3e899413ff4e0a,SZZ-lite file-level parent mapping only
9906,fe0cb362848eee8f0d43dd1a2ebeb454bcde1bf3,quarkus/deployment/src/main/java/org/keycloak/quarkus/deployment/KeycloakProcessor.java,829e2a9a3e6bf477123b92c0a5cf47da1f066cda,SZZ-lite file-level parent mapping only
9906,fe0cb362848eee8f0d43dd1a2ebeb454bcde1bf3,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/Environment.java,829e2a9a3e6bf477123b92c0a5cf47da1f066cda,SZZ-lite file-level parent mapping only
9906,fe0cb362848eee8f0d43dd1a2ebeb454bcde1bf3,quarkus/tests/integration/src/test/java/org/keycloak/it/cli/dist/StartAutoBuildDistTest.java,829e2a9a3e6bf477123b92c0a5cf47da1f066cda,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/JpaChildEntity.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/JpaChildEntityListener.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/JpaMapStorageProviderFactory.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/entity/JpaClientAttributeEntity.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/client/entity/JpaClientEntity.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/role/entity/JpaRoleAttributeEntity.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9874,9d46b45a9cf963fdcbdfe43bd7e2e6d58958f41b,model/map-jpa/src/main/java/org/keycloak/models/map/storage/jpa/role/entity/JpaRoleEntity.java,13e02d5f09fc179f1bc9568dc5cbca04490f8d67,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,services/src/main/java/org/keycloak/authorization/util/Tokens.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,services/src/main/java/org/keycloak/protocol/oidc/TokenManager.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,services/src/main/java/org/keycloak/protocol/oidc/endpoints/UserInfoEndpoint.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,services/src/main/java/org/keycloak/services/managers/AuthenticationManager.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,services/src/main/java/org/keycloak/services/resources/IdentityBrokerService.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,services/src/main/java/org/keycloak/services/resources/admin/AdminRoot.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/admin/AdminClientTest.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9705,d27635fb1b2cf6c411902357cd6fbad7498d102b,testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/TokenRevocationTest.java,b24c7ecaae01514b22a5e4b22bec11dd92b6c165,SZZ-lite file-level parent mapping only
9956,0f3293cf0012c50a14fa70647db27588a9420f1c,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/cli/Picocli.java,0471ec494161bf32ce9cd6c67c2b1ebf64d4ba42,SZZ-lite file-level parent mapping only
9956,0f3293cf0012c50a14fa70647db27588a9420f1c,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/cli/ShortErrorMessageHandler.java,0471ec494161bf32ce9cd6c67c2b1ebf64d4ba42,SZZ-lite file-level parent mapping only
9956,0f3293cf0012c50a14fa70647db27588a9420f1c,quarkus/tests/integration/src/test/java/org/keycloak/it/cli/OptionValidationTest.java,0471ec494161bf32ce9cd6c67c2b1ebf64d4ba42,SZZ-lite file-level parent mapping only
9790,a592fae626f141857a7e569f7ad384f863506d50,quarkus/runtime/src/main/java/org/keycloak/quarkus/runtime/cli/Picocli.java,4e2e81df23dc050b8527f1a8a2599f9f9531644b,SZZ-lite file-level parent mapping only
9371,07d43f31f3dd836b9e4ebe9b4ea33df9da08f972,services/src/main/java/org/keycloak/services/clientpolicy/condition/ClientScopesCondition.java,b2fd379a2a58fbf70dc83f61f30039300b9b8e43,SZZ-lite file-level parent mapping only
